1 0 0 1 0 1 1 0 0 1 1,#2a0c2e
1 0 1 1 1 0 1 0 0 1 0,#888e38
1 1 1 0 0 0 1 0 0 1 0,#8c33cb
1 0 0 1 0 1 1 0 1 1 1,#52597a
1 1 1 0 0 0 1 0 0 1 0,#8c33cb
1 1 0 1 1 0 1 0 1 1 1,#6fc925
1 0 1 0 1 0 0 0 0 1 1,#de6c78
1 0 1 1 1 0 1 0 0 1 1,#6f0dee
1 1 0 1 1 0 1 0 1 1 1,#6fc925
1 0 0 1 0 1 1 0 0 1 1,#2a0c2e
1 0 0 1 0 1 1 0 1 1 1,#52597a
1 0 0 0 1 0 1 0 1 1 0,#cdd2c0
1 0 1 1 1 0 1 0 0 1 1,#6f0dee
1 0 0 1 0 1 1 0 1 1 1,#52597a
1 0 0 1 0 1 1 0 0 1 1,#2a0c2e
1 0 1 0 0 0 1 0 0 1 0,#34496c
1 0 0 1 0 1 1 0 0 1 1,#2a0c2e
1 1 0 1 1 0 1 0 1 1 1,#6fc925
1 0 1 1 1 0 1 0 0 1 1,#6f0dee
1 0 1 1 1 0 0 0 0 0 0,#d36c31
1 0 1 0 1 0 0 0 0 1 1,#de6c78
